" Sy Mame, Binta ",SEN, , 1224 , 0 , 0 , 1996 , 28 
 Khady Niang ,SEN, , 1184 , 0 , 0 , 1993 , 18 
" Sy, Mariama ",SEN, , 1180 , 0 , 0 , 1990 , 25 
 Abdoulaye Niasse ,SEN, , 0 , 0 , 0 , 2004 , 4 
 Abdoullah Ba ,SEN, , 0 , 0 , 0 , 1992 , 0 
 Abondi Guy Josias ,SEN, , 0 , 0 , 0 , 1997 , 0 
 Ahmadou Bamba Camara ,SEN, , 0 , 0 , 0 , 1985 , 0 
 Allison Mariama Stern ,SEN, , 0 , 0 , 0 , 2004 , 0 
 Amadou Arame Diagne ,SEN, , 0 , 0 , 0 , 1966 , 0 
 Anta Mbaye ,SEN, , 0 , 0 , 0 , 2004 , 0 
 Balde Leif Heggernes ,SEN, , 0 , 0 , 0 , 1994 , 0 
 Berthozat Nicolas Patrick Andre Denis ,SEN, , 0 , 0 , 0 , 1992 , 0 
 Boubacar Diallo ,SEN, , 0 , 0 , 0 , 1999 , 0 
 Cheikh Diallo ,SEN, , 0 , 0 , 0 , 1998 , 0 
 Cheikh Tidiane Toure ,SEN, , 0 , 0 , 0 , 2007 , 0 
 Cisse Babacar ,SEN, , 0 , 0 , 0 , 2003 , 0 
 Cisse Samba ,SEN, , 0 , 0 , 0 , 1992 , 0 
" Cisse, Ibrahima ",SEN, , 0 , 0 , 0 , 1975 , 0 
" Cisse, Moussa ",SEN, , 0 , 0 , 0 , 1980 , 0 
" Deme, Cheikh Sidy Mohamed ",SEN, , 0 , 1811 , 0 , 1997 , 0 
 Derhy Menie Mbele Jean ,SEN, , 0 , 0 , 0 , 1995 , 0 
 Diallo Cheikhna ,SEN, , 0 , 0 , 0 , 1986 , 0 
" Diallo, Abdoulaye Oumar ",SEN, , 0 , 0 , 0 , 1992 , 0 
" Diallo, Boubacar ",SEN, , 0 , 0 , 0 , , 0 
" Diankha, Abdoulaye ",SEN, , 0 , 0 , 0 , 1952 , 63 
" Diankha, Abdoulaye ",SEN, , 0 , 0 , 0 , 1952 , 63 
" Diankha, Bara ",SEN, , 0 , 0 , 0 , 1990 , 0 
" Diankha, Fatou ",SEN, , 0 , 0 , 0 , 1999 , 18 
" Diankha, Moustapha ",SEN, , 0 , 0 , 0 , 1990 , 0 
" Diankha, Rawhane ",SEN, , 0 , 0 , 0 , 1992 , 0 
 Diao Amadou ,SEN, , 0 , 0 , 0 , 1995 , 0 
 Diassy Bakary ,SEN, , 0 , 0 , 0 , 1999 , 0 
" Diaw, Vieux ",SEN, , 0 , 0 , 0 , 1958 , 0 
 DIENG Ibrahima ,SEN, , 0 , 0 , 0 , 1983 , 0 
 Diop Assane ,SEN, , 0 , 0 , 0 , 1994 , 0 
 Diop Demba Isaac ,SEN, , 0 , 0 , 0 , 2005 , 0 
 Diop Diarra Isaac ,SEN, , 0 , 0 , 0 , 2009 , 0 
 Diop Mbaye Isaac ,SEN, , 0 , 0 , 0 , 2011 , 0 
 Diop Mouhamadou Falilou Mbacke Isaac ,SEN, , 0 , 0 , 0 , 2006 , 0 
 Diop Nene Isaac ,SEN, , 0 , 0 , 0 , 2013 , 0 
" Diop, Ibrahima ",SEN, , 0 , 0 , 0 , 1942 , 0 
 Diouf Boubacar ,SEN, , 0 , 0 , 0 , 1982 , 0 
 Dos Santos Joaquim ,SEN, , 0 , 0 , 0 , 1955 , 0 
 Doucoure Ameth Fadel ,SEN, , 0 , 0 , 0 , 2002 , 0 
 Durand Simon Pierre Michel ,SEN, , 0 , 0 , 0 , 1993 , 0 
 Eddine Imran Tagge ,SEN, , 0 , 0 , 0 , 2011 , 0 
 El Hadji Saidou Nourou BA ,SEN, , 0 , 1863 , 0 , 1994 , 6 
 Elfeki Hatem ,SEN, , 0 , 0 , 0 , 1996 , 0 
 Engel Mathias ,SEN, , 0 , 0 , 0 , 2011 , 0 
 Engel Simon ,SEN, , 0 , 0 , 0 , 2006 , 0 
 Engel Thierry ,SEN, , 0 , 0 , 0 , 1975 , 0 
" Fall, Cheikh ",SEN, , 0 , 0 , 0 , 1971 , 0 
" Fall, Ibrahima Ngary ",SEN, , 0 , 0 , 0 , 2001 , 0 
 Fallou ciss ,SEN, , 0 , 0 , 0 , 1960 , 0 
 Gaye Birane ,SEN, , 0 , 0 , 0 , 1998 , 0 
" Gomes, Daniel Claude ",SEN, , 0 , 0 , 0 , 1960 , 0 
 Gomis Jelani Liam ,SEN, , 0 , 0 , 0 , 2012 , 0 
 Gomis Noah Abdourahmane ,SEN, , 0 , 0 , 0 , 2013 , 0 
 Gomis Sylvestre ,SEN, , 0 , 0 , 0 , 2007 , 0 
 Gueye Amadou Habib ,SEN, , 0 , 0 , 0 , 2006 , 0 
 Gueye Cheikh Touradou ,SEN, , 0 , 0 , 0 , 2003 , 0 
 Gueye Ibrahima ,SEN, , 0 , 0 , 0 , 1980 , 0 
 Gueye Lamine ,SEN, , 0 , 0 , 0 , 1996 , 0 
" Gueye, Mame Ibrahima ",SEN, , 0 , 0 , 0 , 1986 , 0 
 Hamady Amadou ,SEN, , 0 , 0 , 0 , 2010 , 0 
 Hamzaoui Marouane Squalli ,SEN, , 0 , 0 , 0 , 1998 , 0 
 Henry Pierre Sarr ,SEN, , 0 , 0 , 0 , 1988 , 0 
 Idrissa Diallo ,SEN, , 0 , 0 , 0 , 1998 , 0 
 Jules Ko Diouf ,SEN, , 0 , 0 , 0 , 1998 , 3 
 Kane Alioune Badara ,SEN, , 0 , 0 , 0 , 1991 , 0 
" Kebe, Mamadou ",SEN, , 0 , 0 , 0 , 1978 , 0 
 Kone Sidy ,SEN, , 0 , 0 , 0 , 1995 , 0 
 Kouma Ahmad ,SEN, , 0 , 0 , 0 , 1986 , 0 
 Laatar Wassim ,SEN, , 0 , 0 , 0 , 1996 , 0 
 Lo Serigne Saliou ,SEN, , 0 , 0 , 0 , 1998 , 0 
" Lo, Ababacar ",SEN, , 0 , 1764 , 0 , 1974 , 0 
" Ly, Abdoulaye Aziz ",SEN, , 0 , 0 , 0 , 1997 , 0 
 Maguette Fall ,SEN, , 0 , 0 , 0 , 1998 , 0 
 Mamadou Diouf ,SEN, , 0 , 0 , 0 , 1993 , 3 
 Mane Boubacar ,SEN, , 0 , 0 , 0 , 2006 , 0 
 Massaer CISSE ,SEN, , 0 , 0 , 0 , 1973 , 0 
 Massamba Sow ,SEN, , 0 , 0 , 0 , 1972 , 0 
 Mbaye Abdoulaye ,SEN, , 0 , 0 , 0 , 1998 , 0 
" MBAYE, Alioune Badara ",SEN, , 0 , 0 , 0 , , 0 
" Mbaye, Serigne Cheikh Rokhaya ",SEN, , 0 , 0 , 0 , 1988 , 0 
 Mbengue Mohamed ,SEN, , 0 , 0 , 0 , 2006 , 0 
 Medoune Diop ,SEN, , 0 , 0 , 0 , 1965 , 0 
 Mengue Serigne ,SEN, , 0 , 0 , 0 , 1999 , 0 
 Milan Aksel Robert ,SEN, , 0 , 0 , 0 , 2010 , 0 
 Milan Viggo Emile ,SEN, , 0 , 0 , 0 , 2007 , 0 
 Mohamed FEKI ,SEN, , 0 , 0 , 0 , 1991 , 0 
 Mohamed Ibrahima DIOP ,SEN, , 0 , 0 , 0 , 1978 , 0 
 Mouhamadou Lamine Toure ,SEN, , 0 , 0 , 0 , 1994 , 0 
 Mouhamed Keba Seck ,SEN, , 0 , 0 , 0 , 2004 , 2 
 Mouhamed Niang ,SEN, , 0 , 0 , 0 , 2004 , 0 
 Moustapha Dieng ,SEN, , 0 , 0 , 0 , 1996 , 0 
 Nathanael El Hadj Stern ,SEN, , 0 , 0 , 0 , 2004 , 0 
 Ndeye Fatma Diop ,SEN, , 0 , 0 , 0 , 1998 , 0 
 Ndiaye Khady Marieme ,SEN, , 0 , 0 , 0 , 2009 , 0 
 Ndiaye Mamadou ,SEN, , 0 , 0 , 0 , 1998 , 0 
 Ndiaye Pape Mamour ,SEN, , 0 , 0 , 0 , 2011 , 0 
 Ndiogou Niang ,SEN, , 0 , 0 , 0 , 1990 , 0 
" Ndione, Mamadou ",SEN, , 0 , 0 , 0 , , 3 
 Ngakou Boubacar ,SEN, , 0 , 0 , 0 , 2012 , 0 
 Ngakou Lamine ,SEN, , 0 , 0 , 0 , 2007 , 0 
 Ngakou Yahya ,SEN, , 0 ,  0 , 0 , 2014 , 0 
 Niass Pape Matar ,SEN, , 0 , 0 , 0 , 2007 , 0 
 Oumou Kane ,SEN, , 0 , 0 , 0 , 2011 , 0 
 Pape Boubacar Niang ,SEN, , 0 , 0 , 0 , 2001 , 0 
 Pape Maha Sokhna ,SEN, , 0 , 0 , 0 , 2005 , 0 
 Pape salif Diallo ,SEN, , 0 , 0 , 0 , 1987 , 0 
 Pierre Louis Mendy ,SEN, , 0 , 0 , 0 , 1987 , 0 
 Saad Kinani ,SEN, , 0 , 0 , 0 , 1997 , 0 
 Safietou Sall Ndiaye ,SEN, , 0 , 0 , 0 , 2004 , 6 
" Sakho, Daouda ",SEN, , 0 , 0 , 0 , 1960 , 36 
 Samb Ousmane ,SEN, , 0 , 0 , 0 , 1988 , 0 
" Sane, Mariama ",SEN, , 0 , 0 , 0 , 2001 , 0 
" Sarkar, Aidan Krishna Benoit ",SEN, , 0 , 0 , 0 , 2010 , 0 
" Sarr, Serigne Mansour ",SEN, , 0 , 0 , 0 , 1987 , 0 
 Seydina Mame Alassane Laye Diop ,SEN, , 0 , 0 , 0 , 2000 , 0 
 Silama Fall ,SEN, , 0 , 0 , 0 , 1995 , 0 
" Sokhna, Amadou ",SEN, , 0 , 0 , 0 , 1985 , 0 
" Sokhna, Astou ",SEN, , 0 , 0 , 0 , 2001 , 8 
" Sokhna, Awa ",SEN, , 0 , 0 , 0 , 1987 , 0 
" Sokhna, Serigne Mactar ",SEN, , 0 , 0 , 0 , 1955 , 0 
" Souleiman, Zein ",SEN, , 0 , 0 , 0 , 2008 , 0 
 Souleymane Thiongane ,SEN, , 0 , 0 , 0 , 1988 , 0 
 Sow Oumar ,SEN, , 0 , 0 , 0 , 1999 , 0 
  Sy Oumar ,SEN, , 0 , 0 , 0 , 1981 , 0 
" Sy, Abdoulaye ",SEN, , 0 , 0 , 0 , 1951 , 24 
" Tall, Alioune ",SEN, , 0 , 0 , 0 , 1965 , 0 
 Tanor Doucoure ,SEN, , 0 , 0 , 0 , 1993 , 0 
" Thiam, Pape Samba ",SEN, , 0 , 0 , 0 , 1980 , 0 
" Thio, Pape Gora ",SEN, , 0 , 0 , 0 , 1992 , 0 
 Thiombane Seyni Seye ,SEN, , 0 , 0 , 0 , 1999 , 0 
" Indjic, Aleksandar ",SRB, GM , 2630 , 2530 , 2592 , 1995 , 3172 
" Markus, Robert ",SRB, GM , 2615 , 2625 , 2622 , 1983 , 1923 
" Ljubojevic, Ljubomir ",SRB, GM , 2571 , 2471 , 2504 , 1950 , 2681 
" Vuckovic, Bojan ",SRB, GM , 2559 , 2570 , 2478 , 1980 , 1090 
" Ivic, Velimir ",SRB, GM , 2553 , 2473 , 2625 , 2002 , 1490 
" Ivanisevic, Ivan ",SRB, GM , 2547 , 2617 , 2582 , 1977 , 3098 
" Perunovic, Milos ",SRB, GM , 2542 , 2577 , 2569 , 1984 , 1947 
" Bogosavljevic, Boban ",SRB, GM , 2533 , 2597 , 2472 , 1988 , 1051 
" Nenezic, Marko ",SRB, IM , 2528 , 2550 , 2475 , 1995 , 947 
" Budisavljevic, Luka ",SRB, GM , 2524 , 2424 , 2424 , 2004 , 870 
" Miladinovic, Igor ",SRB, GM , 2509 , 2541 , 2595 , 1974 , 2165 
" Muratovic, Alija ",SRB, GM , 2505 , 2449 , 0 , 1962 , 127 
" Jeremic, Veljko ",SRB, GM , 2500 , 0 , 0 , 1985 , 453 
" Ratkovic, Miloje ",SRB, GM , 2498 , 2465 , 2442 , 1996 , 695 
" Pezelj, Novak ",SRB, IM , 2496 , 2457 , 2424 , 1983 , 364 
" Stojanovic, Mihajlo ",SRB, GM , 2491 , 2571 , 2638 , 1977 , 1338 
" Matanovic, Aleksandar ",SRB, GM , 2490 , 0 , 0 , 1930 , 1725 
" Roganovic, Milos ",SRB, GM , 2487 , 2453 , 2515 , 1991 , 629 
" Popovic, Dusan ",SRB, GM , 2486 , 2569 , 2564 , 1983 , 1383 
" Strikovic, Aleksa ",SRB, GM , 2484 , 2489 , 2548 , 1961 , 2534 
" Zivanic, Marko ",SRB, IM , 2479 , 0 , 0 , 1984 , 465 
" Sedlak, Nikola ",SRB, GM , 2472 , 2626 , 2560 , 1983 , 2358 
" Kovacevic, Aleksandar ",SRB, GM , 2471 , 2530 , 2464 , 1974 , 1962 
" Jovanovic, Bojan P ",SRB, FM , 2466 , 2366 , 0 , 1994 , 453 
" Nestorovic, Nikola ",SRB, GM , 2465 , 2478 , 2411 , 1989 , 1435 
" Marjanovic, Slavoljub ",SRB, GM , 2462 , 0 , 2388 , 1955 , 1629 
" Markovic, Ivan J ",SRB, IM , 2461 , 0 , 0 , 1972 , 47 
" Tadic, Branko ",SRB, GM , 2455 , 2486 , 2493 , 1973 , 1006 
" Miljkovic, Miroslav D ",SRB, GM , 2453 , 2441 , 2532 , 1985 , 569 
" Trujlovic, Mirko ",SRB, , 2452 , 0 , 0 , 1977 , 0 
" Szuhanek, Ranko ",SRB, IM , 2449 , 2405 , 2403 , 1974 , 611 
" Pavlovic, Milos ",SRB, GM , 2447 , 2465 , 2440 , 1964 , 2477 
" Zlatic, Mihailo ",SRB, IM , 2447 , 0 , 0 , 1976 , 216 
" Maksimovic, Dejan ",SRB, IM , 2441 , 2432 , 2423 , 1970 , 71 
" Atalik, Suat ",SRB, GM , 2439 , 2525 , 2339 , 1964 , 3149 
" Radovanovic, Mihajlo ",SRB, IM , 2438 , 2338 , 2394 , 2001 , 773 
" Damljanovic, Branko ",SRB, GM , 2436 , 2595 , 2495 , 1961 , 3498 
" Cabarkapa, Novak ",SRB, IM , 2433 , 2493 , 2390 , 1996 , 1002 
" Popovic, Petar ",SRB, GM , 2431 , 0 , 2504 , 1959 , 1737 
" Pavlovic, Milos M ",SRB, IM , 2430 , 0 , 2488 , 1984 , 591 
" Marinkovic, Ivan ",SRB, IM , 2428 , 2452 , 2335 , 1967 , 737 
" Stankovic, Milos ",SRB, IM , 2428 , 2455 , 2442 , 1991 , 1125 
" Radovanovic, Nikola ",SRB, IM , 2426 , 2457 , 2391 , 1996 , 1021 
" Semenov, Aleksandar ",SRB, IM , 2422 , 0 , 0 , 1959 , 75 
" Lukovic, Vladimir ",SRB, IM , 2419 , 2379 , 2392 , 1995 , 550 
" Antic, Dejan ",SRB, GM , 2418 , 2462 , 2468 , 1968 , 1545 
" Radovic, Janko ",SRB, IM , 2418 , 2325 , 2318 , 1999 , 441 
" Stamenkovic, Zoran ",SRB, IM , 2418 , 0 , 0 , 1970 , 228 
" Munizaba, Slobodan ",SRB, FM , 2416 , 2327 , 2398 , 1981 , 209 
" Boskovic, Drasko ",SRB, IM , 2415 , 2460 , 2388 , 1982 , 692 
" Radmilovic, Radivoje ",SRB, , 2415 , 0 , 0 , 1943 , 0 
" Danilovic, Aleksandar ",SRB, IM , 2413 , 2351 , 2387 , 1981 , 75 
" Perunovic, Miodrag ",SRB, IM , 2413 , 2327 , 2417 , 1979 , 684 
" Ratkovic, Milovan ",SRB, IM , 2411 , 2336 , 2423 , 1994 , 721 
" Trickovic, Sinisa ",SRB, , 2410 , 0 , 0 , 1979 , 0 
" Brenjo, Slavisa ",SRB, GM , 2409 , 2363 , 2419 , 1974 , 1057 
" Scekic, Milos ",SRB, IM , 2408 , 0 , 0 , 1977 , 381 
" Popov, Sinisa S ",SRB, FM , 2407 , 0 , 0 , 1972 , 251 
" Savic, Miodrag R ",SRB, GM , 2406 , 2510 , 2512 , 1977 , 1687 
" Mackic, Zoran ",SRB, FM , 2405 , 0 , 0 , 1952 , 79 
" Markovic, Dejan M ",SRB, IM , 2405 , 0 , 0 , 1962 , 18 
" Petronijevic, Zoran ",SRB, IM , 2405 , 0 , 0 , 1962 , 215 
" Milanovic, Danilo ",SRB, GM , 2403 , 2422 , 2506 , 1974 , 1717 
" Ivkov, Borislav ",SRB, GM , 2402 , 0 , 0 , 1933 , 3192 
" Nikolic, Zivoslav ",SRB, IM , 2402 , 0 , 0 , 1953 , 612 
" Sarenac, Ivan ",SRB, IM , 2402 , 2408 , 2302 , 1990 , 580 
" Stupavski, Zdenko ",SRB, IM , 2402 , 0 , 0 , 1983 , 173 
" Zajic, Milan ",SRB, GM , 2402 , 2458 , 2445 , 1999 , 777 
" Knezevic, Bojan ",SRB, IM , 2397 , 0 , 0 , 1973 , 326 
" Petronic, Jovan ",SRB, IM , 2397 , 0 , 0 , 1964 , 496 
" Shteblin, Stapko ",SRB, , 2397 , 0 , 0 , 1976 , 0 
" Barlov, Dragan ",SRB, GM , 2395 , 2453 , 2381 , 1957 , 1806 
" Djordjevic, Vuk ",SRB, IM , 2394 , 2384 , 2456 , 2000 , 1463 
" Damjanovic, Vladimir ",SRB, FM , 2393 , 2390 , 2374 , 1970 , 314 
" Popovic, Milan S ",SRB, FM , 2393 , 2426 , 2431 , 1995 , 275 
" Jovanovic, Dusan D ",SRB, IM , 2389 , 2398 , 0 , 1982 , 301 
" Pap, Misa ",SRB, GM , 2388 , 2414 , 2412 , 1979 , 1972 
" Maric, Alisa ",SRB, IM , 2387 , 0 , 0 , 1970 , 1061 
" Stamenkovic, Dragan ",SRB, IM , 2387 , 2440 , 2419 , 1977 , 778 
" Injac, Teodora ",SRB, WGM , 2386 , 2286 , 2286 , 2000 , 1190 
" Jovic, Aleksandar ",SRB, IM , 2386 , 2401 , 2391 , 1965 , 230 
" Bakic, Rados ",SRB, IM , 2383 , 0 , 0 , 1966 , 288 
" Mozetic, Dejan ",SRB, IM , 2383 , 0 , 0 , 1965 , 323 
" Nestorovic, Lazar ",SRB, IM , 2381 , 2368 , 2444 , 1993 , 1151 
" Vucinic, Gojko ",SRB, IM , 2380 , 2280 , 2280 , 1997 , 841 
" Milenkovic, Mladen ",SRB, IM , 2379 , 2279 , 2279 , 1973 , 519 
" Milosevic, Milos ",SRB, FM , 2379 , 2279 , 2321 , 2003 , 819 
" Raicevic, Vladimir ",SRB, GM , 2372 , 0 , 2282 , 1949 , 895 
" Saric, Sinisa ",SRB, IM , 2372 , 2368 , 2435 , 1981 , 542 
" Lapcevic, Milos ",SRB, IM , 2371 , 2363 , 2386 , 1989 , 417 
" Zivkovic, Nemanja ",SRB, IM , 2371 , 2271 , 2372 , 1992 , 458 
" Misailovic, Nebojsa ",SRB, IM , 2370 , 2285 , 2322 , 1961 , 326 
" Subasic, Dragan ",SRB, IM , 2368 , 0 , 0 , 1968 , 11 
" Damjanovic, Vuk ",SRB, FM , 2366 , 2266 , 2436 , 2006 , 468 
" Dragovic, Momcilo ",SRB, FM , 2366 , 2266 , 0 , 1956 , 184 
" Micic, Cedomir ",SRB, IM , 2366 , 0 , 0 , 1968 , 156 
" Bojkovic, Natasa ",SRB, IM , 2363 , 0 , 0 , 1971 , 1425 
" Arsovic, Goran ",SRB, IM , 2362 , 2425 , 2350 , 1967 , 1110 
" Arsovic, Zoran ",SRB, IM , 2362 , 2360 , 2376 , 1967 , 1319 
" Jovanovic, Sasa D ",SRB, FM , 2360 , 0 , 0 , 1967 , 131 
" Radivojevic, Ivan ",SRB, FM , 2357 , 2319 , 2257 , 1982 , 156 
" Pavlovic, Goran ",SRB, , 2356 , 2377 , 0 , 1969 , 224 
" Drazic, Sinisa ",SRB, GM , 2355 , 2357 , 2255 , 1967 , 3363 
" Benkovic, Petar ",SRB, IM , 2354 , 2377 , 2416 , 1980 , 877 
" Bjelajac, Milan ",SRB, IM , 2353 , 0 , 0 , 1948 , 299 
" Simonovic, Aleksandar ",SRB, IM , 2353 , 0 , 0 , 1968 , 258 
" Dimic, Pavle ",SRB, FM , 2352 , 2306 , 2252 , 1997 , 630 
" Marinkovic, Slavisa ",SRB, IM , 2351 , 2385 , 2346 , 1967 , 541 
" Todorovic, Jovan ",SRB, IM , 2350 , 2340 , 2305 , 1970 , 480 
" Topalovich, Mirko ",SRB, , 2350 , 0 , 0 , 1977 , 0 
" Pavlovic, Dejan S ",SRB, IM , 2346 , 2431 , 2338 , 1976 , 431 
" Radovic, Luka ",SRB, , 2346 , 2306 , 2257 , 1999 , 447 
" Djurovic, Sasa ",SRB, , 2345 , 0 , 0 , 1969 , 57 
" Mijailovic, Zoran ",SRB, IM , 2345 , 0 , 2283 , 1966 , 376 
" Pesic, Ninoslav ",SRB, FM , 2345 , 0 , 0 , 1972 , 21 
" Popovic, Milos T ",SRB, IM , 2345 , 0 , 0 , 1981 , 255 
" Podinic, Vladimir ",SRB, IM , 2344 , 2357 , 2423 , 1980 , 303 
" Miranovic, Rajko ",SRB, FM , 2343 , 0 , 2351 , 1960 , 165 
" Ristic, Nebojsa M ",SRB, IM , 2343 , 2342 , 2314 , 1960 , 828 
" Grubisic, Ilija ",SRB, FM , 2341 , 2298 , 2374 , 1983 , 71 
" Dovat, Sinisa ",SRB, FM , 2340 , 0 , 0 , 1965 , 0 
" Lajthajm, Borko ",SRB, GM , 2339 , 2374 , 2409 , 1976 , 1505 
" Marinovic, Bozidar ",SRB, , 2337 , 0 , 2237 , 1951 , 251 
" Milosevic, Jefto ",SRB, FM , 2337 , 0 , 0 , 1939 , 0 
" Gosic, Bogdan ",SRB, FM , 2336 , 2236 , 0 , 1957 , 114 
" Zegarac, Vuk ",SRB, FM , 2336 , 2236 , 2272 , 1999 , 237 
" Rajkovic, Mladen ",SRB, IM , 2335 , 2311 , 2324 , 1999 , 556 
" Djokic, Vladan ",SRB, FM , 2334 , 2303 , 0 , 1987 , 201 
" Vukic, Radivoj ",SRB, FM , 2334 , 0 , 0 , 1963 , 177 
" Skaric, Djuro ",SRB, FM , 2333 , 2310 , 2267 , 1987 , 210 
" Mladenovic, Stefan ",SRB, FM , 2332 , 2284 , 2337 , 1995 , 484 
" Jovicic, Milos ",SRB, IM , 2331 , 0 , 2284 , 1947 , 200 
" Cabarkapa, Velibor ",SRB, FM , 2330 , 0 , 0 , 1974 , 134 
" Cerovic, Danilo ",SRB, FM , 2330 , 2333 , 2238 , 1987 , 358 
" Cvetkovic, Nemanja ",SRB, FM , 2330 , 2238 , 2256 , 1988 , 253 
" Drasko, Dragan ",SRB, FM , 2329 , 0 , 0 , 1976 , 24 
" Dudukovic, Nikola ",SRB, IM , 2328 , 2332 , 2306 , 1991 , 407 
" Rakic, Tomislav ",SRB, IM , 2328 , 0 , 0 , 1934 , 472 
" Todorovic, Goran M ",SRB, GM , 2328 , 2358 , 2376 , 1963 , 1437 
" Certic, Branimir ",SRB, IM , 2325 , 0 , 2371 , 1963 , 522 
" Cirjanic, Velibor ",SRB, FM , 2325 , 2282 , 0 , 1967 , 15 
" Danilovic, Milorad ",SRB, FM , 2325 , 0 , 0 , 1952 , 19 
" Ivanov, Mikhail M ",SRB, GM , 2325 , 2367 , 2344 , 1969 , 2415 
" Radibratovic, Predrag ",SRB, FM , 2324 , 2300 , 0 , 1963 , 114 
" Zivkovic, Ivan B ",SRB, FM , 2324 , 2385 , 0 , 1979 , 145 
" Jesic, Dusan ",SRB, FM , 2323 , 0 , 2278 , 1973 , 153 
" Mikheev, Stanislav ",SRB, IM , 2323 , 2239 , 2230 , 1976 , 627 
" Stamenkovic, Boban ",SRB, FM , 2323 , 0 , 2223 , 1971 , 30 
" Kovacevic, Predrag ",SRB, IM , 2321 , 0 , 2229 , 1960 , 164 
" Radovanovic, Dusan ",SRB, IM , 2321 , 2358 , 2341 , 1979 , 643 
" Pavlovic, Nebojsa ",SRB, , 2320 , 0 , 0 , 1969 , 94 
" Petrovic, Vojislav ",SRB, FM , 2320 , 0 , 2282 , 1951 , 102 
" Tadic, Stefan ",SRB, IM , 2320 , 2259 , 2328 , 2005 , 572 
" Toth, Aleksandar ",SRB, , 2320 , 2379 , 2275 , 1988 , 328 
" Spasic, Petar ",SRB, FM , 2319 , 2219 , 2219 , 2004 , 126 
" Babic, Momcilo ",SRB, FM , 2318 , 2228 , 2267 , 1958 , 28 
" Cabrilo, Goran ",SRB, GM , 2316 , 2265 , 2325 , 1958 , 1580 
" Nikontovic, Semir ",SRB, , 2316 , 0 , 0 , 1963 , 70 
" Grujic, Zoran ",SRB, FM , 2315 , 0 , 0 , 1970 , 197 
" Jakovljevic, Milan ",SRB, FM , 2315 , 0 , 0 , 1958 , 56 
" Paunovic, Tomislav ",SRB, IM , 2314 , 2306 , 0 , 1963 , 398 
" Randjelovic, Aleksandar ",SRB, FM , 2314 , 0 , 0 , 1983 , 38 
" Markovic, Zoran S ",SRB, IM , 2313 , 2284 , 2292 , 1966 , 399 
" Tosic, Srecko ",SRB, FM , 2313 , 2302 , 2253 , 1964 , 299 
" Zlatanovic, Boroljub ",SRB, IM , 2313 , 2391 , 2394 , 1977 , 710 
" Solomunovic, Igor ",SRB, IM , 2312 , 0 , 2447 , 1972 , 713 
" Vujic, Mihailo ",SRB, FM , 2311 , 2215 , 2256 , 1977 , 405 
" Begus, Drasko ",SRB, FM , 2310 , 2308 , 2384 , 1970 , 111 
" Bodiroga, Predrag ",SRB, IM , 2310 , 2310 , 0 , 1969 , 882 
" Radovanovic, Jovica ",SRB, FM , 2310 , 2210 , 2278 , 1969 , 1069 
" Remecki, Sinisa ",SRB, FM , 2310 , 2210 , 2210 , 1984 , 170 
" Sokolov, Vladimir ",SRB, FM , 2310 , 0 , 0 , 1933 , 382 
" Marcetic, Nikola ",SRB, IM , 2309 , 2407 , 2216 , 1975 , 340 
" Olah, Ferenc ",SRB, FM , 2308 , 2297 , 2251 , 1955 , 0 
" Radusinovic, Lazar ",SRB, , 2308 , 2354 , 2402 , 1993 , 568 
" Mihic, Bojan ",SRB, , 2307 , 0 , 0 , 1974 , 316 
" Guzijan, Miodrag ",SRB, FM , 2306 , 0 , 0 , 1963 , 62 
" Prelevic, Dusko ",SRB, FM , 2306 , 0 , 0 , 1981 , 285 
" Djurovic, Dejan ",SRB, FM , 2305 , 0 , 0 , 1966 , 76 
" Petrovic, Djordje ",SRB, , 2305 , 0 , 0 , 1941 , 31 
" Todorovic, Goran N ",SRB, IM , 2305 , 2265 , 2257 , 1961 , 577 
" Indjic, Dusan ",SRB, IM , 2304 , 2253 , 2204 , 1960 , 329 
" Jotic, Vladimir ",SRB, FM , 2304 , 2371 , 2293 , 1980 , 140 
" Gruic, Lazar ",SRB, , 2303 , 0 , 0 , 1963 , 102 
" Jovic, Dragan ",SRB, , 2303 , 0 , 0 , 1975 , 11 
" Milosevic, Sasa ",SRB, FM , 2303 , 0 , 0 , 1975 , 24 
" Nestorovic, Dejan ",SRB, IM , 2303 , 2428 , 2341 , 1964 , 1581 
" Savanovic, Vuk ",SRB, FM , 2303 , 2363 , 2395 , 1991 , 154 
" Acimovic, Svetozar ",SRB, , 2302 , 0 , 0 , 1952 , 14 
" Besedes, Danilo ",SRB, FM , 2302 , 2356 , 2352 , 1997 , 320 
" Galiot, Goran ",SRB, FM , 2302 , 0 , 0 , 1965 , 76 
" Dimitrijevic, Milorad ",SRB, FM , 2301 , 2201 , 2305 , 1981 , 115 
" Rogac, Srdjan ",SRB, IM , 2301 , 2454 , 2389 , 1977 , 443 
" Kiproski, Branislav ",SRB, FM , 2300 , 2200 , 2285 , 1995 , 187 
" Lazic, Miroljub ",SRB, GM , 2300 , 2416 , 2395 , 1966 , 2002 
" Bodic, Dragan ",SRB, FM , 2299 , 0 , 0 , 1954 , 33 
" Desnica, Vladan ",SRB, FM , 2299 , 2291 , 2199 , 1993 , 217 
" Ivanovic, Dragutin ",SRB, FM , 2298 , 2280 , 0 , 1979 , 177 
